url_goc,ten_mon,gia,anh_mon
https://www.foody.vn/ho-chi-minh/banh-uot-long-ga-quan-8,Bánh bột lọc phan thiết,35.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mdcljfsamn2750
https://www.foody.vn/ho-chi-minh/banh-uot-long-ga-quan-8,Bánh bột lọc phan thiết thập cẩm,50.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mdclcx8hv4po04
https://www.foody.vn/ho-chi-minh/banh-uot-long-ga-quan-8,Bánh bột lọc phan thiết 250gr,60.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mdclfphh5t8f10
https://www.foody.vn/ho-chi-minh/banh-uot-long-ga-quan-8,Bánh ướt lòng gà đặc biệt,55.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mazvjzfo0k474d
https://www.foody.vn/ho-chi-minh/banh-uot-long-ga-quan-8,Bánh ướt lòng gà full topping,36.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mazvrx1e2i8o5a
https://www.foody.vn/ho-chi-minh/banh-uot-long-ga-quan-8,Bánh ướt trứng non,50.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mazvnplhq3tk72
https://www.foody.vn/ho-chi-minh/banh-uot-long-ga-quan-8,Bánh ướt gà xé trứng non,40.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mazvlgps1n1484
https://www.foody.vn/ho-chi-minh/banh-uot-long-ga-quan-8,Bánh ướt lòng gà,36.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mazvozf0o7vb21
https://www.foody.vn/ho-chi-minh/banh-uot-long-ga-quan-8,Kimbap chiên giòn,35.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mb0f9ij2sfdkb5
https://www.foody.vn/ho-chi-minh/banh-uot-long-ga-quan-8,Kimbap truyền thống,30.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mb0f7ue0u2m9a8
https://www.foody.vn/ho-chi-minh/banh-uot-long-ga-quan-8,Sandwich bò  không rau,20.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mb0fko434cewfb
https://www.foody.vn/ho-chi-minh/banh-uot-long-ga-quan-8,Cơm nắm,20.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mb0gf86vaguw85
https://www.foody.vn/ho-chi-minh/moka-bakery-banh-kem-quan-5,Bánh Bento,80.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lr0m1bwungd5dc
https://www.foody.vn/ho-chi-minh/moka-bakery-banh-kem-quan-5,Bánh kem hoa hồng,270.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lr4n6ry7lyh04a
https://www.foody.vn/ho-chi-minh/moka-bakery-banh-kem-quan-5,Bánh kem siêu nhân,315.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lr779ja2nqmxb5
https://www.foody.vn/ho-chi-minh/moka-bakery-banh-kem-quan-5,Bánh kem gấu,330.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lr0qptjgc8902a
https://www.foody.vn/ho-chi-minh/moka-bakery-banh-kem-quan-5,Bánh kem sữa bắp 20cm,380.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-820l4-mdvpreer0n450c
https://www.foody.vn/ho-chi-minh/moka-bakery-banh-kem-quan-5,Bánh kem sữa bắp 18cm,350.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-820l4-mdw6qik18c1ucf
https://www.foody.vn/ho-chi-minh/moka-bakery-banh-kem-quan-5,Bánh Mousse 20cm,420.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lr4ihazzm1ll07
https://www.foody.vn/ho-chi-minh/moka-bakery-banh-kem-quan-5,Bông lan trứng muối tô,47.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lr4et0h4zlp5cf
https://www.foody.vn/ho-chi-minh/moka-bakery-banh-kem-quan-5,Xu kem que,27.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lr0hahzmbhqx9c
https://www.foody.vn/ho-chi-minh/moka-bakery-banh-kem-quan-5,Cookies lưỡi mèo,40.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lr0haim3g0ckee
https://www.foody.vn/ho-chi-minh/moka-bakery-banh-kem-quan-5,Cookies bơ,40.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lr0haj76l5foae
https://www.foody.vn/ho-chi-minh/moka-bakery-banh-kem-quan-5,Cookies trà xanh,40.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lr4esyfm0lvoeb
https://www.foody.vn/ho-chi-minh/moka-bakery-banh-kem-quan-5,Cookies hạnh nhân,47.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lr4esywjafnoc9
https://www.foody.vn/ho-chi-minh/moka-bakery-banh-kem-quan-5,Cookies Cigales,47.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lr4eszgsgslgea
https://www.foody.vn/ho-chi-minh/moka-bakery-banh-kem-quan-5,Cookies Socola - hạt điều - dừa,47.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-820l4-mdvpxvhdf4zpf4
https://www.foody.vn/ho-chi-minh/moka-bakery-banh-kem-quan-5,Bông lan cuộn nhỏ,33.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lr4eszzdpl8kfa
https://www.foody.vn/ho-chi-minh/an-vat-go-vap,Trà Tắc Thạch Trân Châu,20.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lr69zranj8gp9c
https://www.foody.vn/ho-chi-minh/an-vat-go-vap,Cafe sữa đá,20.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lr3j5yvdq461f9
https://www.foody.vn/ho-chi-minh/com-ga-59-go-vap,Cơm chiên dưa bò,61.750đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ra0g-m77dmnxfrfs1f4
https://www.foody.vn/ho-chi-minh/com-ga-59-go-vap,Cơm gà xối mỡ góc Tư,71.250đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ra0g-m7emya7myi9ofe
https://www.foody.vn/ho-chi-minh/com-ga-59-go-vap,Cơm gà đùi mắm tỏi,56.050đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ra0g-m77dla1yqvl316
https://www.foody.vn/ho-chi-minh/com-ga-59-go-vap,Cơm ba chỉ chiên giòn mắm tỏi,71.250đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ra0g-m9d48b9p16cu92
https://www.foody.vn/ho-chi-minh/com-ga-59-go-vap,Cơm má đùi mắm tỏi ( 2 má đùi),71.250đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ra0g-m7uk1adzrult7b
https://www.foody.vn/ho-chi-minh/com-ga-59-go-vap,Cơm gà má đùi mắm tỏi,61.750đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ra0g-m77dcjyqt3dz1a
https://www.foody.vn/ho-chi-minh/com-ga-59-go-vap,Cơm chiên hải sản,68.400đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ra0g-m77dm39a0ep345
https://www.foody.vn/ho-chi-minh/com-ga-59-go-vap,Cơm gà xối mỡ góc tư,71.250đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ra0g-m77db59akyw1b0
https://www.foody.vn/ho-chi-minh/com-ga-59-go-vap,Cơm gà đùi sốt tiêu đen+trà tắc,80.750đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ra0g-m77dnub7qnc130
https://www.foody.vn/ho-chi-minh/com-ga-59-go-vap,Cơm gà sốt tiêu đen góc tư,71.250đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ra0g-m77izl7c6xrb1e
https://www.foody.vn/ho-chi-minh/com-ga-59-go-vap,Cơm gà mắm tỏi góc tư + Trà tắc,80.750đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ra0g-m77dktkgvdyfc1
https://www.foody.vn/ho-chi-minh/com-ga-59-go-vap,Cơm má đùi xối mỡ,54.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ra0g-m7p3ohgpxpj7ad
https://www.foody.vn/ho-chi-minh/com-ga-59-go-vap,CƠM GÀ XÉ MẮM TỎI,56.050đ,https://down-zl-vn.img.susercontent.com/vn-11134517-820l4-mg6nn7tsq7exaa
https://www.foody.vn/ho-chi-minh/com-ga-59-go-vap,Cơm đồ viên mắm tỏi ngẫu nhiên( cơm dẻo),42.750đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mbmjjum78b1w15
https://www.foody.vn/ho-chi-minh/com-ga-59-go-vap,Mì xào hải sản,56.050đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ra0g-m77d649bgb6pdd
https://www.foody.vn/ho-chi-minh/com-ga-59-go-vap,Mì xào giòn Hải sản,61.750đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-maxuyfbwk9ugb7
https://www.foody.vn/ho-chi-minh/com-ga-59-go-vap,Hủ tiếu xào thập cẩm (không gan),61.750đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ra0g-m8g5xp1fo3es4c
https://www.foody.vn/ho-chi-minh/com-ga-59-go-vap,Hủ tiếu xào hải sản,65.550đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ra0g-m77y5pzd0vkoa7
https://www.foody.vn/ho-chi-minh/susubao-phan-xich-long,Combo Trường Phố - 1 Mix 3 vị + 1 canh hoành thánh + 1 mì trộn Thượng Hải,199.200đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mbooogo0q83yc2
https://www.foody.vn/ho-chi-minh/susubao-phan-xich-long,Combo Ngô Giang - 1 Mix 3 vị + 1 Xôi xíu mại + 1 canh hoành thánh,198.400đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mboom3op1rpq87
https://www.foody.vn/ho-chi-minh/susubao-phan-xich-long,Combo Phổ Đà - 1 Mix 3 vị + 4 cái nguyên bản,195.200đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mboojw2rjpatbb
https://www.foody.vn/ho-chi-minh/susubao-phan-xich-long,Combo Diên An - 1 mix 3 vị + 1 canh hoành thánh,156.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mboofo5nwhhq7f
https://www.foody.vn/ho-chi-minh/susubao-phan-xich-long,Combo An Phúc - 6 cái tứ xuyên + 2 cái nguyên bản + 2 cái lục thanh bao,194.400đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mboohawrx9xqbb
https://www.foody.vn/ho-chi-minh/susubao-phan-xich-long,Combo Trường An - 1 người,139.200đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mboodxrv5hey6f
https://www.foody.vn/ho-chi-minh/susubao-phan-xich-long,Combo Tô Châu - 2 người,298.400đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mbooqowfbdud59
https://www.foody.vn/ho-chi-minh/susubao-phan-xich-long,Combo Dự Viên - 4 người,492.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mbooxhz8o9sea5
https://www.foody.vn/ho-chi-minh/susubao-phan-xich-long,Vị Nguyên bản 6 cái,122.400đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mb6zd7v8g1wze6
https://www.foody.vn/ho-chi-minh/susubao-phan-xich-long,Combo giấm và ớt thêm,3.600đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lqzrob8eof5wea
https://www.foody.vn/ho-chi-minh/susubao-phan-xich-long,Vị Nguyên Bản 4 cái,106.200đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mb6zdvv9bpav22
https://www.foody.vn/ho-chi-minh/susubao-phan-xich-long,4 cái Tôm Nguyên Bản,124.200đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mb6zg6e2ka8o7c
https://www.foody.vn/ho-chi-minh/susubao-phan-xich-long,Vị Tứ Xuyên 6 cái,122.400đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mb6zeo4pyrpz41
https://www.foody.vn/ho-chi-minh/susubao-phan-xich-long,Vị Tứ Xuyên 4 cái,106.200đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mb6zea7mdhaw16
https://www.foody.vn/ho-chi-minh/susubao-phan-xich-long,Lục Thành Bao 4 cái,106.200đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mb6zf6kyypxzaa
https://www.foody.vn/ho-chi-minh/susubao-phan-xich-long,Lục Thành Bao 6 cái,122.400đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mb6zfs8dbkk744
https://www.foody.vn/ho-chi-minh/susubao-phan-xich-long,6 cái Tôm Nguyên Bản,160.200đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mb6zgiqkhtco50
https://www.foody.vn/ho-chi-minh/banh-crepe-sau-rieng-my-huyen-banh-ngot-quan-6,Bánh crepe sầu riêng sốt Phú sĩ,180.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lubk944ubcb5e1
https://www.foody.vn/ho-chi-minh/banh-crepe-sau-rieng-my-huyen-banh-ngot-quan-6,Bánh crepe sầu riêng ngàn lớp vị VANI,180.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lubkcwcqz2fle5
https://www.foody.vn/ho-chi-minh/banh-crepe-sau-rieng-my-huyen-banh-ngot-quan-6,Bánh sầu riêng ngàn lớp vị DỨA,180.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lubke7eo48bj99
https://www.foody.vn/ho-chi-minh/bun-dau-chi-pheo-nguyen-gia-tri,Combo 2  người,125.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mc7i4r5fj7n6fe
https://www.foody.vn/ho-chi-minh/bun-dau-chi-pheo-nguyen-gia-tri,Combo Bún đậu thập cẩm + 1 Trà tắc,78.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-820l4-me6fp083xdz7fb
https://www.foody.vn/ho-chi-minh/bun-dau-chi-pheo-nguyen-gia-tri,Combo 3 người,160.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mc7i83rgzr76b4
https://www.foody.vn/ho-chi-minh/bun-dau-chi-pheo-nguyen-gia-tri,Combo 4 Bún Đậu Thập Cẩm,230.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-820l4-me4nuotywd1ja3
https://www.foody.vn/ho-chi-minh/bun-dau-chi-pheo-nguyen-gia-tri,Bún đậu thập cẩm,65.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-820l4-me6folygp3wi60
https://www.foody.vn/ho-chi-minh/bun-dau-chi-pheo-nguyen-gia-tri,Bún đậu thập cẩm,65.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mc7v5ptxqhmk12
https://www.foody.vn/ho-chi-minh/bun-dau-chi-pheo-nguyen-gia-tri,Bún đậu đặc biệt,85.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mc7ibd2rbhiq8d
https://www.foody.vn/ho-chi-minh/bun-dau-chi-pheo-nguyen-gia-tri,Bún đậu chả cốm,45.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mc7ibuj7t8bu3b
https://www.foody.vn/ho-chi-minh/bun-dau-chi-pheo-nguyen-gia-tri,Bún đậu thịt,40.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mc7icgoxf9tef6
https://www.foody.vn/ho-chi-minh/bun-dau-chi-pheo-nguyen-gia-tri,Bún đậu nem chiên,40.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mc7ifczkpzzec9
https://www.foody.vn/ho-chi-minh/bun-dau-chi-pheo-nguyen-gia-tri,Combo 2 người + nem chiên thêm,155.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mc7q0r9pqfyd1f
https://www.foody.vn/ho-chi-minh/bun-dau-chi-pheo-nguyen-gia-tri,Combo 2  người + chả cốm,155.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mc7q15pelxvg47
https://www.foody.vn/ho-chi-minh/bun-dau-chi-pheo-nguyen-gia-tri,Thị nở đặc biệt,100.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mc7ihqyex2eq0f
https://www.foody.vn/ho-chi-minh/bun-dau-chi-pheo-nguyen-gia-tri,Combo 2 người + chả ram tôm đất,140.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mc7q1lihjyv9b7
https://www.foody.vn/ho-chi-minh/bun-dau-chi-pheo-nguyen-gia-tri,Combo thị nở đặc biệt,200.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mc7ighov5ppu52
https://www.foody.vn/ho-chi-minh/bun-dau-chi-pheo-nguyen-gia-tri,Bún đậu dồi sụn,40.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mc7ih3erdi7m78
https://www.foody.vn/ho-chi-minh/bun-dau-chi-pheo-nguyen-gia-tri,Bún đậu chả cua,45.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-mc7ii67sl4kqc3
https://www.foody.vn/ho-chi-minh/matcha-khum-pho-tay-quan-8,Bộ Đôi Tiết Kiệm,59.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-820l4-mhn2r3gjp4w46b
https://www.foody.vn/ho-chi-minh/matcha-khum-pho-tay-quan-8,Bạc xỉu,34.300đ,https://down-zl-vn.img.susercontent.com/vn-11134517-820l4-mhn3e8qu4vt282
https://www.foody.vn/ho-chi-minh/matcha-khum-pho-tay-quan-8,Cà phê caramel,36.950đ,https://down-zl-vn.img.susercontent.com/vn-11134517-820l4-mhn3ei8928eaf3
https://www.foody.vn/ho-chi-minh/matcha-khum-pho-tay-quan-8,Cà phê sữa,30.800đ,https://down-zl-vn.img.susercontent.com/vn-11134517-820l4-mhn3ezcu6old55
https://www.foody.vn/ho-chi-minh/matcha-khum-pho-tay-quan-8,Cà phê sữa hạt,39.600đ,https://down-zl-vn.img.susercontent.com/vn-11134517-820l4-mhn3f8ycn2f5ab
https://www.foody.vn/ho-chi-minh/matcha-khum-pho-tay-quan-8,Matcha Nutty Bliss,59.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-820l4-mhvocgcliepv14
https://www.foody.vn/ho-chi-minh/matcha-khum-pho-tay-quan-8,Bộ Đôi Tiết Kiệm,59.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-820l4-mhn2r3gjp4w46b
https://www.foody.vn/ho-chi-minh/matcha-khum-pho-tay-quan-8,Matcha latte Oatmilk,42.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-820l4-mhn2t6zxh6h2d0
https://www.foody.vn/ho-chi-minh/matcha-khum-pho-tay-quan-8,Matcha cold whisk 7.5gr,55.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-820l4-mhn2u3srbu2tcb
https://www.foody.vn/ho-chi-minh/matcha-khum-pho-tay-quan-8,Matcha latte Nhật,35.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-820l4-mhn2uiivekuc79
https://www.foody.vn/ho-chi-minh/matcha-khum-pho-tay-quan-8,Matcha Oreo phomai,58.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-820l4-mhn2vpikykg194
https://www.foody.vn/ho-chi-minh/matcha-khum-pho-tay-quan-8,Matcha sữa Gấu,45.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-820l4-mhn2vcxsnklk6a
https://www.foody.vn/ho-chi-minh/matcha-khum-pho-tay-quan-8,Creamy Matcha,48.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-820l4-mhn2waus27szd5
https://www.foody.vn/ho-chi-minh/matcha-khum-pho-tay-quan-8,Matcha Latte Dâu,45.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-820l4-mhn2yau0asqtc9
https://www.foody.vn/ho-chi-minh/matcha-khum-pho-tay-quan-8,Matcha Latte Caramel,45.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-820l4-mhn2yppcg0sl15
https://www.foody.vn/ho-chi-minh/danfood-chuyen-banh-trang-do-an-vat-quan-8-an-duong-vuong,COMBO RÌA PHƠI SƯƠNG MUỐI TẮC 815,29.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-m0jzlex39mz365
https://www.foody.vn/ho-chi-minh/danfood-chuyen-banh-trang-do-an-vat-quan-8-an-duong-vuong,RÌA DẺO MUỐI NHUYỄN 559,29.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-m0k1hp8vswdpf2
https://www.foody.vn/ho-chi-minh/danfood-chuyen-banh-trang-do-an-vat-quan-8-an-duong-vuong,DẼO DẦU MUỐI NHUYỄN SIÊU CAY 669,12.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-m0k13qtt159p3c
https://www.foody.vn/ho-chi-minh/danfood-chuyen-banh-trang-do-an-vat-quan-8-an-duong-vuong,BT TÓP MỠ MẮM TỎI - ỚT RIM,18.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-m0k10mhrgj2n61
https://www.foody.vn/ho-chi-minh/danfood-chuyen-banh-trang-do-an-vat-quan-8-an-duong-vuong,BT CHẤM MUỐI GÁNH 680,14.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-m0k12xyp9rbj2d
https://www.foody.vn/ho-chi-minh/danfood-chuyen-banh-trang-do-an-vat-quan-8-an-duong-vuong,XÂU SATE - MUỐI NHUYỄN - TỎI PHI - DẦU TỎI 395,40.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-m0k16r9qc8enff
https://www.foody.vn/ho-chi-minh/danfood-chuyen-banh-trang-do-an-vat-quan-8-an-duong-vuong,CB MUỐI NHUYỄN CAY - ỚT RIM MẬT ONG -TOP MO 619,51.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-m0k06fuvkvin6e
https://www.foody.vn/ho-chi-minh/danfood-chuyen-banh-trang-do-an-vat-quan-8-an-duong-vuong,BT ỚT RIM MẬT OMG 425,12.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-m0k11udn75ov01
https://www.foody.vn/ho-chi-minh/danfood-chuyen-banh-trang-do-an-vat-quan-8-an-duong-vuong,CB MUỐI BÉO - RUỐC HÀNH PHI - TÓP MỠ,55.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-m0k0dmnavez34f
https://www.foody.vn/ho-chi-minh/danfood-chuyen-banh-trang-do-an-vat-quan-8-an-duong-vuong,BT SATE TỎI CAY ( CHAY),29.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-m0jzsersplzj9d
https://www.foody.vn/ho-chi-minh/danfood-chuyen-banh-trang-do-an-vat-quan-8-an-duong-vuong,BT SỢI MUỐI TỎI CAY 838,29.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-m0jzod5nu8wf50
https://www.foody.vn/ho-chi-minh/danfood-chuyen-banh-trang-do-an-vat-quan-8-an-duong-vuong,CB MUỐI TÔM - ỚT RIM MẬT ONG - TÓP MỠ,51.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-m0k04vozrncdad
https://www.foody.vn/ho-chi-minh/danfood-chuyen-banh-trang-do-an-vat-quan-8-an-duong-vuong,BT CUỘN THẬP CẨM MUỐI BÉO,38.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-m0k1fse0kfina3
https://www.foody.vn/ho-chi-minh/danfood-chuyen-banh-trang-do-an-vat-quan-8-an-duong-vuong,BT SATE TỎI BÒ SIÊU NGON 514,32.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-m0k09v4d75an8f
https://www.foody.vn/ho-chi-minh/danfood-chuyen-banh-trang-do-an-vat-quan-8-an-duong-vuong,XÂU ỚT RIM - TỎI PHI- MUỐI NHUYỄN - DẦU TỎI 729,40.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-m0k1506onmvja4
https://www.foody.vn/ho-chi-minh/danfood-chuyen-banh-trang-do-an-vat-quan-8-an-duong-vuong,BT PHÔ MAI LÁ CHÀ BÔNG 571,40.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-m0k1d833n43z35
https://www.foody.vn/ho-chi-minh/danfood-chuyen-banh-trang-do-an-vat-quan-8-an-duong-vuong,BT PHÔ MAI TÔM HÀNH,35.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-m0jzmf6081vz3c
https://www.foody.vn/ho-chi-minh/danfood-chuyen-banh-trang-do-an-vat-quan-8-an-duong-vuong,BT SATE KHÔ GÀ 658,29.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7ras8-m0k0ayyuvxxrdb
https://www.foody.vn/ho-chi-minh/u-tea-quan-5-tra-o-long-nguyen-ban-moc-tran-binh-trong,Ô long trứng chảy,52.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lveej0it7pfxbe
https://www.foody.vn/ho-chi-minh/u-tea-quan-5-tra-o-long-nguyen-ban-moc-tran-binh-trong,Ô long nhài,45.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lvehcxdg97qc35
https://www.foody.vn/ho-chi-minh/u-tea-quan-5-tra-o-long-nguyen-ban-moc-tran-binh-trong,Ô long sữa,40.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lveeh9czlrvoa5
https://www.foody.vn/ho-chi-minh/u-tea-quan-5-tra-o-long-nguyen-ban-moc-tran-binh-trong,Ô long tuyết,52.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lveejxles0h0a4
https://www.foody.vn/ho-chi-minh/u-tea-quan-5-tra-o-long-nguyen-ban-moc-tran-binh-trong,Trà Nhãn Lài,55.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lw09o4k5m76he5
https://www.foody.vn/ho-chi-minh/u-tea-quan-5-tra-o-long-nguyen-ban-moc-tran-binh-trong,Ô long nhiệt đới,52.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lveerqao1lk482
https://www.foody.vn/ho-chi-minh/u-tea-quan-5-tra-o-long-nguyen-ban-moc-tran-binh-trong,Ô  Long Ổi Anh Đào,52.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lw09pat7sb899a
https://www.foody.vn/ho-chi-minh/u-tea-quan-5-tra-o-long-nguyen-ban-moc-tran-binh-trong,Mộc,52.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lveep9xje6x9da
https://www.foody.vn/ho-chi-minh/u-tea-quan-5-tra-o-long-nguyen-ban-moc-tran-binh-trong,Ô long đào,52.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lveesf11t7rh0c
https://www.foody.vn/ho-chi-minh/u-tea-quan-5-tra-o-long-nguyen-ban-moc-tran-binh-trong,Olong Bưởi Sen Vàng,52.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-m0ab2zknl4zzc1
https://www.foody.vn/ho-chi-minh/u-tea-quan-5-tra-o-long-nguyen-ban-moc-tran-binh-trong,Hoa Hibi Ổi Hồng,52.000đ,https://down-zl-vn.img.susercontent.com/vn-11134517-7r98o-lw09ym86y1nd12
